lot_frontage,lot_area,street,lot_shape,land_slope,overall_qual,overall_cond,year_built,year_remod_add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,alley_Grvl,alley_Pave,ms_subclass_20,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_Stone,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_NA,misc_feature_NA,misc_feature_Othr,misc_feature_Shed,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
68.0,2887,1,0,0,6,5,1996,1997,0.0,1,1,3,2,1,3.0,1003.0,-0.5,0.0,288.0,1291.0,3,1,3,1291,0,0,1291,1.0,0.0,1,0,2,1,2,6,3.0,1,3,1996.0,1,2.0,431.0,2,2,1.0,307,0,0,0,0,0,0,0,0,11,2008,173000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60.0,8520,1,0,0,6,8,1928,2003,0.0,1,2,2,2,-1,-0.5,0.0,-0.5,0.0,624.0,624.0,2,1,3,720,0,0,720,0.0,0.0,1,0,2,1,1,5,3.0,0,0,2005.0,1,2.0,484.0,2,2,1.0,106,0,0,0,0,0,0,0,0,5,2010,105900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
21.0,1596,1,0,0,4,5,1973,1973,0.0,1,1,3,2,3,3.0,462.0,-0.5,0.0,0.0,462.0,1,1,3,526,462,0,988,1.0,0.0,1,0,2,1,1,5,3.0,0,0,1973.0,1,1.0,297.0,2,2,1.0,120,101,0,0,0,0,0,2,0,11,2009,91000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
78.0,15600,1,0,0,5,7,1949,2005,0.0,1,1,2,2,-1,1.0,312.0,2.0,507.0,248.0,1067.0,0,0,3,986,537,0,1523,1.0,0.0,2,0,3,1,0,7,-0.5,1,2,1949.0,1,1.0,295.0,2,2,1.0,0,0,81,0,0,0,0,0,0,10,2009,158000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
65.0,9313,1,1,0,7,5,2004,2004,0.0,2,1,3,2,-1,-0.5,0.0,-0.5,0.0,864.0,864.0,3,1,3,864,864,0,1728,0.0,0.0,2,1,3,1,2,7,3.0,0,0,2004.0,2,2.0,572.0,2,2,1.0,187,56,0,0,0,0,0,0,0,4,2009,190000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22.0,11064,1,1,0,8,5,1995,1995,0.0,2,1,3,2,3,-1.0,560.0,3.0,670.0,0.0,1230.0,3,1,3,1239,0,0,1239,1.0,0.0,1,1,1,1,2,4,3.0,1,1,1995.0,3,2.0,477.0,2,2,1.0,172,24,0,0,0,0,0,0,0,8,2008,217500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
75.0,9000,1,0,0,5,5,1958,1958,162.0,1,1,2,2,-1,2.0,330.0,-0.5,0.0,821.0,1151.0,2,1,2,1151,804,0,1955,0.0,0.0,2,0,4,1,1,7,3.0,0,0,1958.0,3,1.0,356.0,2,2,1.0,0,0,0,0,0,0,0,0,0,1,2008,165500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
75.0,12000,1,0,0,7,7,1941,1950,0.0,1,1,2,2,-1,2.0,275.0,-0.5,0.0,429.0,704.0,3,1,3,860,704,0,1564,0.0,0.0,1,1,3,1,0,7,3.0,1,3,1941.0,1,1.0,234.0,2,2,1.0,0,0,0,0,0,0,0,0,0,7,2009,174500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
62.0,7692,1,0,1,4,6,1954,1954,0.0,1,1,4,2,2,-0.5,0.0,-0.5,0.0,416.0,416.0,2,1,2,1204,0,0,1204,0.0,0.0,1,0,3,1,1,6,3.0,0,0,1954.0,1,1.0,312.0,2,2,1.0,0,0,0,0,0,0,0,0,0,11,2008,100000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
81.0,14267,1,1,0,6,6,1958,1958,108.0,1,1,2,2,-1,2.0,923.0,-0.5,0.0,406.0,1329.0,1,1,3,1329,0,0,1329,0.0,0.0,1,1,3,1,2,6,3.0,0,0,1958.0,1,1.0,312.0,2,2,1.0,393,36,0,0,0,0,0,0,12500,6,2010,172000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75.0,9675,1,0,0,5,6,1975,1975,0.0,1,1,2,2,-1,1.0,330.0,2.0,432.0,102.0,864.0,1,1,3,879,0,0,879,0.0,0.0,1,0,3,1,1,5,3.0,0,0,1975.0,1,2.0,440.0,2,2,1.0,0,80,0,0,0,0,0,0,0,9,2007,120000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
60.0,8400,1,0,0,4,4,1950,1950,0.0,0,0,2,1,-1,-0.5,0.0,-0.5,0.0,721.0,721.0,2,1,3,841,0,0,841,0.0,0.0,1,0,2,1,1,4,3.0,0,0,1950.0,1,1.0,294.0,2,2,0.0,250,0,24,0,0,0,0,0,0,9,2009,82000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
50.0,7500,1,0,0,6,6,1947,1950,0.0,1,1,2,2,-1,-0.5,0.0,-0.5,0.0,784.0,784.0,3,1,2,900,412,0,1312,0.0,0.0,1,1,3,1,1,6,3.0,0,0,1953.0,1,2.0,649.0,2,2,1.0,0,28,0,0,0,0,0,0,0,10,2006,127000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
60.0,9600,1,0,0,6,5,1917,1950,0.0,1,1,3,2,-1,2.0,319.0,-0.5,0.0,416.0,735.0,0,0,3,1134,924,0,2058,0.0,0.0,1,1,3,1,1,8,3.0,1,3,1950.0,1,2.0,396.0,1,1,0.5,0,0,259,0,0,0,0,0,0,4,2008,129500,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
68.0,5814,1,1,0,8,5,1984,1984,0.0,2,1,3,2,2,3.0,1036.0,-0.5,0.0,184.0,1220.0,2,1,3,1360,0,0,1360,1.0,0.0,1,0,1,1,2,4,3.0,1,4,1984.0,2,2.0,565.0,2,2,1.0,63,0,0,0,0,0,0,0,0,8,2009,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68.0,14860,1,1,0,8,5,2002,2003,240.0,2,1,4,2,3,3.0,1538.0,-0.5,0.0,240.0,1778.0,3,1,3,1786,0,0,1786,1.0,0.0,2,0,3,1,2,6,3.0,1,3,2002.0,2,3.0,715.0,2,2,1.0,182,35,0,0,0,0,0,0,0,6,2008,300000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68.0,14803,1,1,0,6,5,1971,1971,252.0,1,1,2,2,-1,2.0,416.0,-0.5,0.0,409.0,825.0,2,1,3,1097,896,0,1993,0.0,0.0,2,1,4,1,1,8,3.0,1,3,1971.0,2,2.0,495.0,2,2,1.0,0,66,0,0,0,0,0,2,0,6,2006,190000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50.0,7550,1,0,0,4,5,1920,1950,0.0,0,0,2,1,-1,-0.5,0.0,-0.5,0.0,951.0,951.0,0,0,3,986,376,0,1362,0.0,0.0,2,0,4,1,1,7,3.0,0,0,1920.0,1,1.0,280.0,1,2,0.5,0,0,0,0,0,0,0,3,0,3,2007,96000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
65.0,8125,1,0,0,7,5,2006,2007,100.0,2,1,3,2,-1,3.0,812.0,-0.5,0.0,280.0,1092.0,3,1,3,1112,438,0,1550,1.0,0.0,2,0,2,1,2,7,3.0,0,0,2007.0,3,2.0,438.0,2,2,1.0,0,168,0,0,0,0,0,0,0,10,2009,241000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40.0,13673,1,1,0,5,5,1962,1962,0.0,1,2,2,2,-1,-0.5,0.0,-0.5,0.0,1140.0,1140.0,1,1,3,1696,0,0,1696,0.0,0.0,1,1,3,1,1,8,2.0,1,2,1962.0,2,1.0,349.0,2,2,1.0,0,30,0,0,0,0,0,0,0,3,2007,143900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21.0,1533,1,0,0,4,5,1970,1970,0.0,1,1,2,2,-1,2.0,408.0,-0.5,0.0,138.0,546.0,1,1,3,546,546,0,1092,0.0,0.0,1,1,3,1,1,5,3.0,0,0,1970.0,1,1.0,286.0,2,2,1.0,0,0,0,0,0,0,0,0,0,12,2006,87550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
61.0,7658,1,0,0,9,5,2005,2005,412.0,3,1,4,2,-1,3.0,456.0,-0.5,0.0,1296.0,1752.0,3,1,3,1752,0,0,1752,1.0,0.0,2,0,2,1,3,6,3.0,1,3,2005.0,2,2.0,576.0,2,2,1.0,196,82,0,0,0,0,0,0,0,2,2010,319900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
63.0,12292,1,1,0,9,5,2006,2006,184.0,2,1,4,3,3,3.0,205.0,-0.5,0.0,889.0,1094.0,3,1,3,1102,1371,0,2473,0.0,0.0,2,1,4,1,2,11,3.0,1,3,2006.0,3,3.0,675.0,2,2,1.0,246,39,0,0,0,0,0,0,0,7,2006,356383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
122.0,11923,1,1,0,9,5,2007,2007,0.0,2,1,4,2,-1,-0.5,0.0,-0.5,0.0,1800.0,1800.0,3,1,3,1800,0,0,1800,0.0,0.0,2,0,2,1,3,7,3.0,0,0,2007.0,3,2.0,702.0,2,2,1.0,288,136,0,0,0,0,0,0,0,5,2009,239000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
91.0,10010,1,0,0,7,5,1993,1994,320.0,2,1,3,2,2,1.0,228.0,3.0,852.0,0.0,1080.0,3,1,3,1108,1089,0,2197,1.0,0.0,2,1,4,1,2,9,3.0,1,3,1993.0,3,3.0,783.0,2,2,1.0,385,99,0,0,0,0,0,0,0,7,2008,287500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68.0,12358,1,1,0,5,6,1941,1950,0.0,1,1,2,2,-1,2.0,360.0,-0.5,0.0,360.0,720.0,1,1,3,854,0,528,1382,0.0,0.0,1,1,2,1,1,7,3.0,0,0,1991.0,1,2.0,660.0,2,2,1.0,237,0,0,0,0,0,0,0,0,5,2007,128500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
63.0,8577,1,1,0,7,5,2004,2004,0.0,2,1,3,2,-1,-0.5,0.0,-0.5,0.0,847.0,847.0,3,1,3,847,886,0,1733,0.0,0.0,2,1,3,1,2,7,3.0,1,3,2004.0,3,2.0,433.0,2,2,1.0,144,48,0,0,0,0,0,0,0,4,2010,185088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
72.0,8640,1,0,0,7,5,2008,2008,0.0,2,1,3,2,-1,-0.5,0.0,-0.5,0.0,1402.0,1402.0,3,1,3,1402,0,0,1402,0.0,0.0,2,0,3,1,2,7,3.0,0,0,2008.0,2,2.0,625.0,2,2,1.0,205,126,0,0,0,0,0,0,0,5,2009,229800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
